uttr_id,happy,angry,sad,neutral,worried,surprise,video_id,start,end,text
sample_00002156,0,0,0,1,0,0,sample_00002156,0,3.52,"Madam, what type of house layout are you interested in?"
sample_00002157,0,1,0,0,0,0,sample_00002157,0,2.93,"I can get off work early today, do you want to pick up Xiao Guan and have dinner together?"
sample_00002160,0,0,0,1,0,0,sample_00002160,0,4.56,"Yes, right, isn't it? That, let's hurry up, you this this."
sample_00002161,0,0,0,0,1,0,sample_00002161,0,3.04,"However, it seems that this time, it includes performing ""The Beautiful Contract""."
sample_00002162,0,1,0,0,0,0,sample_00002162,0,2.2,That is a form of tolerance and help from a friend.
sample_00002163,0,0,0,1,0,0,sample_00002163,0,4.47,"I was merely saving face for him just now, he doesn't understand what's going on here at all."
sample_00002166,0,1,0,0,0,0,sample_00002166,0,9.6,"I was just afraid that he would be implicated, that it would affect his studies, so I took the blame alone and served two years in prison. I think these two years were worth it."
sample_00002168,0,0,0,0,1,0,sample_00002168,0,1.56,Writing materials is a strain on the eyes.
sample_00002169,0,0,0,0,1,0,sample_00002169,0,1.84,
sample_00002170,0,1,0,0,0,0,sample_00002170,0,2.52,Would you mind sharing a table with them? They are bringing their whole family.
sample_00002171,0,0,0,1,0,0,sample_00002171,0,1.4,The house is too expensive for me to afford.
sample_00002173,0,0,0,0,1,0,sample_00002173,0,1.72,I just want to bring her here for fun.
sample_00002174,0,0,0,0,0,1,sample_00002174,0,1.57,Don't add sugar.
sample_00002177,1,0,0,0,0,0,sample_00002177,0,2.04,What's wrong with going to university? I can also get into university just the same.
sample_00002178,0,1,0,0,0,0,sample_00002178,0,1.52,"Don't change it, I think it's pretty good."
sample_00002180,0,1,0,0,0,0,sample_00002180,0,4.52,"Not willing to give? If you're not willing, it shows you've got something to hide in your heart! Cao Xiaoqiang."
sample_00002181,0,0,0,0,1,0,sample_00002181,0,4.12,
sample_00002183,0,1,0,0,0,0,sample_00002183,0,2.64,"Hey, the cooking time is just right."
sample_00002184,1,0,0,0,0,0,sample_00002184,0,2.32,"No, you said you went to ask him for money without any proof or evidence."
sample_00002185,0,0,1,0,0,0,sample_00002185,0,4,"Li Kui, let's get a divorce."
sample_00002186,0,0,0,1,0,0,sample_00002186,0,3.16,"It's not like that, for me, it's a ritual."
sample_00002187,0,0,1,0,0,0,sample_00002187,0,5.04,"Something's up, you can make an appointment with my secretary. What am I? I am just a decoration."
sample_00002188,0,0,0,1,0,0,sample_00002188,0,2.96,"Secondly, I want to discuss with you about the marriage matters of these two children."
sample_00002189,0,0,0,1,0,0,sample_00002189,0,4.16,"Additionally, do you still remember what I told you in the park today?"
sample_00002190,0,1,0,0,0,0,sample_00002190,0,2.16,
sample_00002193,0,0,0,0,1,0,sample_00002193,0,2.28,Alive! I've made up my mind.
sample_00002194,1,0,0,0,0,0,sample_00002194,0,1.92,Defendant Lin Mengmeng.
sample_00002196,0,1,0,0,0,0,sample_00002196,0,7.32,"Everyone would think that the two people have a good relationship. But if the two people feel that they don't want to be together at all, then what's the point of being in love?"
sample_00002197,0,0,0,0,1,0,sample_00002197,0,2.48,They are going to open a new store in Changping.
sample_00002199,0,1,0,0,0,0,sample_00002199,0,1.6,"So, what are you planning to do?"
sample_00002200,1,0,0,0,0,0,sample_00002200,0,2,"Huang Weiyi, open your little eyes and take a look."
sample_00002203,0,1,0,0,0,0,sample_00002203,0,1.25,Huh
sample_00002207,0,1,0,0,0,0,sample_00002207,0,3.64,Everyone can do as they wish.
sample_00002209,0,0,0,1,0,0,sample_00002209,0,3.44,"Don't be nervous, give a smile."
sample_00002212,0,0,0,0,1,0,sample_00002212,0,2.56,"You would feel better this way, wouldn't you?"
sample_00002213,0,0,0,1,0,0,sample_00002213,0,4.84,"It's time to let go, have you let go?"
sample_00002214,0,0,0,1,0,0,sample_00002214,0,1.2,"Actually, it's not awkward."
sample_00002215,0,1,0,0,0,0,sample_00002215,0,4.4,"You also know this is a public space, right? I put it at the entrance of our tomb, not at your doorstep. Can you control it?"
sample_00002216,0,0,0,1,0,0,sample_00002216,0,4.64,"I am afraid that she will retaliate against us after she comes out, so that's why I visit every time."
sample_00002217,0,0,0,0,0,1,sample_00002217,0,9.24,"I didn't beat around the bush at all, if I wanted to break up, I just said it. I didn't lie to him."
sample_00002218,0,0,1,0,0,0,sample_00002218,0,4.96,Wei Guoqiang.
sample_00002220,0,0,0,1,0,0,sample_00002220,0,2.92,"You go after him. Why are you sitting here, competing with yourself?"
sample_00002221,0,0,0,1,0,0,sample_00002221,0,4.68,"Grandpa is not as bad as you say, he is not doing well now, don't you think this is all caused by your selfishness?"
sample_00002222,0,0,1,0,0,0,sample_00002222,0,4.04,"Actually, whether you strike first or strike later is fine, the most important thing is, you need to figure out what you really want."
sample_00002223,0,0,1,0,0,0,sample_00002223,0,6.84,Chen Fang is dead.
sample_00002224,0,0,0,0,0,1,sample_00002224,0,2.72,"It's impolite not to reciprocate, isn't it?"
sample_00002226,0,1,0,0,0,0,sample_00002226,0,2.92,"They had even invited Zhou Bo before, but he couldn't adjust his schedule."
sample_00002229,0,0,0,1,0,0,sample_00002229,0,14.34,"Where did you come from? All these years, why didn't you send me a letter? I thought you were with your father."
sample_00002230,0,0,0,1,0,0,sample_00002230,0,5.48,"You think, you and my mom are the original couple, and as for me and my brother, we are half-brothers sharing the same mother."
sample_00002232,0,0,1,0,0,0,sample_00002232,0,2.12,I think it's not easy for Gu Qing to be alone.
sample_00002233,0,0,1,0,0,0,sample_00002233,0,1.6,Are you doing okay now?
sample_00002235,0,1,0,0,0,0,sample_00002235,0,1.12,Isn't this hard to say?
sample_00002238,0,0,0,0,1,0,sample_00002238,0,14.84,"In the cemetery, I finally understand that it is easy to criticize others, but it is difficult to change myself."
sample_00002239,0,1,0,0,0,0,sample_00002239,0,2.55,I had a lot before my loved one passed away.
sample_00002243,0,0,1,0,0,0,sample_00002243,0,5.52,"Thank you! I'm telling you the truth, I'm really happy today. This is the first time I've received a gift from a boy in my life."
sample_00002244,0,0,0,0,1,0,sample_00002244,0,2.16,How could I have made it through without a belief?
sample_00002246,0,0,0,0,1,0,sample_00002246,0,3,"The charge is, fabricating false evidence."
sample_00002247,1,0,0,0,0,0,sample_00002247,0,2.16,Oh! It's Old Ma.
sample_00002248,0,1,0,0,0,0,sample_00002248,0,2.72,"What's there to fear? Over time, fear will fade away."
sample_00002249,0,0,0,0,0,1,sample_00002249,0,7.16,"Yeah, so I should treat you to a meal. Whatever you want to eat, just let me know. But remember, once this opportunity is gone, it won't come again."
sample_00002250,0,0,0,1,0,0,sample_00002250,0,2.28,"I was wondering, so that's why..."
sample_00002253,1,0,0,0,0,0,sample_00002253,0,3.36,"Besides, I don't have any cash on hand, how am I supposed to go to their house?"
sample_00002254,1,0,0,0,0,0,sample_00002254,0,2.28,"Hello, husband, have you landed yet?"
sample_00002255,0,0,1,0,0,0,sample_00002255,0,9.72,"Dad, I'm unfilial and can't continue the Li family's bloodline for you."
sample_00002256,0,0,0,0,0,1,sample_00002256,0,2.36,
sample_00002257,0,0,1,0,0,0,sample_00002257,0,5,"Forget it, let's not talk about this."
sample_00002259,1,0,0,0,0,0,sample_00002259,0,3.68,"Otherwise, how could you have been alone for so many years. My parents have urged you so many times, why are you still unwilling to find a girlfriend?"
sample_00002264,0,0,0,0,1,0,sample_00002264,0,9.44,"Don't lie to me, don't deceive me. I know you're a liar, starting from deceiving my mother, and now you're trying to fool me. You're nothing but an old fox, I don't believe a word you say."
sample_00002265,1,0,0,0,0,0,sample_00002265,0,2.08,"At first, I didn't believe it either."
sample_00002267,0,1,0,0,0,0,sample_00002267,0,2.88,What are your plans after returning to Beijing?
sample_00002268,0,1,0,0,0,0,sample_00002268,0,8.12,"I'm the one helping us three, listen to me, first, I'm the one paying for all his medical expenses. It's better to kill me directly than to keep dragging on day by day."
sample_00002269,1,0,0,0,0,0,sample_00002269,0,4.6,"I will sit here and wait until the end of time, to see if he comes down or not."
sample_00002273,1,0,0,0,0,0,sample_00002273,0,4.72,"I've made up my mind, I want to start my brand new life, is that okay?"
sample_00002275,0,1,0,0,0,0,sample_00002275,0,1.16,Why did you come back so late?
sample_00002276,0,0,1,0,0,0,sample_00002276,0,7.64,"Besides, I'm not her daughter-in-law, what does it have to do with her? She even splashed water on me today, I can't stand it, I can't stand it."
sample_00002277,1,0,0,0,0,0,sample_00002277,0,3.53,"Well, what should we do next?"
sample_00002278,0,0,0,1,0,0,sample_00002278,0,2.96,Me? I'm at home.
sample_00002279,0,0,0,1,0,0,sample_00002279,0,1.4,"Would it be okay if the principal acted as your nanny car driver, taking you to and from school every day?"
sample_00002280,1,0,0,0,0,0,sample_00002280,0,3.72,"Oh , the last question is drill."
sample_00002283,0,0,0,1,0,0,sample_00002283,0,5.12,"Is this child only yours? I am the child's father, shouldn't you discuss with me before doing this?"
sample_00002284,0,0,0,1,0,0,sample_00002284,0,2.54,"Cross, cross, cross the honeymoon?"
sample_00002286,0,0,0,1,0,0,sample_00002286,0,2.68,
sample_00002287,0,1,0,0,0,0,sample_00002287,0,2.08,"If Zhu Yun's family finds out, it could cause a commotion."
sample_00002289,0,1,0,0,0,0,sample_00002289,0,5.76,Don't you know what kind of person I am yet? Am I a person who values money highly?
sample_00002290,0,1,0,0,0,0,sample_00002290,0,5.41,
sample_00002291,0,1,0,0,0,0,sample_00002291,0,4.88,"Without eating or drinking, I've been waiting here for three days."
sample_00002292,0,0,1,0,0,0,sample_00002292,0,3.36,"You forgot what the doctor said. The doctor said that if you have a child, there will be a risk to your life."
sample_00002293,0,1,0,0,0,0,sample_00002293,0,2.88,Who can resist such a man?
sample_00002294,0,0,1,0,0,0,sample_00002294,0,6.6,"Anyway, I see it clearly now, Lu Yuan, you are the most shameless and disgraceful person in this world."
sample_00002295,0,1,0,0,0,0,sample_00002295,0,3.72,"What do you care about? Growing up in an orphanage, or cultivating yourself to be so excellent?"
sample_00002297,0,0,0,1,0,0,sample_00002297,0,2.17,
sample_00002298,0,0,0,1,0,0,sample_00002298,0,5.68,"That's the car I've painstakingly fixed up, penny by penny. I ask you, have I ever made you skip a meal of meat?"
sample_00002299,0,0,0,1,0,0,sample_00002299,0,3.6,"It seems that she has been busy recently, working as an agent for foreign brands."
sample_00002303,1,0,0,0,0,0,sample_00002303,0,1.88,I let myself be manipulated by underlings.
sample_00002304,1,0,0,0,0,0,sample_00002304,0,3.88,There's nothing wrong with that. Everyone has their down times. It's always better to cry it out than to bottle it up inside.
sample_00002305,0,0,0,1,0,0,sample_00002305,0,7.64,You truly are an exceptionally kind person in your heart.
sample_00002306,1,0,0,0,0,0,sample_00002306,0,1.44,"Yes, yes, yes."
sample_00002311,1,0,0,0,0,0,sample_00002311,0,2.4,"Really embarrassing, but here, I must confess to everyone present."
sample_00002313,0,0,0,1,0,0,sample_00002313,0,1.13,What do you mean?
sample_00002315,0,0,0,1,0,0,sample_00002315,0,4.76,The reason I came today is just to have a few words with you.
sample_00002316,0,0,0,0,1,0,sample_00002316,0,1,What the hell is your problem?
sample_00002320,0,1,0,0,0,0,sample_00002320,0,3.45,"Old Yuan, give me a straight answer today, are we getting married or not?"
sample_00002322,0,1,0,0,0,0,sample_00002322,0,2.68,"What else can a woman do? Go shopping, of course."
sample_00002325,0,1,0,0,0,0,sample_00002325,0,6.12,"Yes! After this party, I still have a lot of games to play with you, at least ten."
sample_00002326,0,0,0,0,1,0,sample_00002326,0,2.5,My father has passed away in a car accident.
sample_00002328,0,0,1,0,0,0,sample_00002328,0,6.08,"Dad, please don't be angry anymore, it's all in the past, I won't have any contact with him anymore."
sample_00002329,0,0,1,0,0,0,sample_00002329,0,3.08,Where have you been these days? I thought you'd been relocated.
sample_00002331,0,0,0,0,1,0,sample_00002331,0,1.76,I just looked at his photos from when he was young.
sample_00002332,1,0,0,0,0,0,sample_00002332,0,4.08,"Just now, your mother, after answering a phone call, said that the blind date scheduled for tomorrow has been cancelled."
sample_00002333,1,0,0,0,0,0,sample_00002333,0,3,"Li Lan Ying, don't you think you've gone too far?"
sample_00002335,0,1,0,0,0,0,sample_00002335,0,4.84,"I've been listening all afternoon. If it wasn't for the fact that one IP address can only be used once, I would use it a thousand times."
sample_00002337,0,0,1,0,0,0,sample_00002337,0,3.36,
sample_00002338,0,0,0,0,1,0,sample_00002338,0,2.64,Isn't it obvious? That jerk wants to divorce his wife because of that female boss.
sample_00002339,1,0,0,0,0,0,sample_00002339,0,2.83,"We think for you, and you also need to think for us."
sample_00002342,0,1,0,0,0,0,sample_00002342,0,12.64,"My performance and reputation are both excellent. From the first day I, Mao Xiaochun, became a doctor, I understood very clearly the responsibilities of being a doctor. How could I ruin my future for such a trivial gain? I have never accepted a red envelope, never accepted a bribe."
sample_00002343,1,0,0,0,0,0,sample_00002343,0,4.04,"If you are truly sincere, then take some actual actions to make amends."
sample_00002344,0,0,0,0,1,0,sample_00002344,0,7.29,"So it can talk, work, and if it says it's not there, then it's not there."
sample_00002346,0,0,0,1,0,0,sample_00002346,0,2.48,The most expensive one costs about ten thousand yuan.
sample_00002348,0,0,0,0,0,1,sample_00002348,0,2,Ah. Weiwei is pregnant.
sample_00002350,0,0,0,0,1,0,sample_00002350,0,4.05,"Mom, if you want to make a call, just do it. I can't control you anyway."
sample_00002352,0,1,0,0,0,0,sample_00002352,0,5,"Can I? Fei Ge, I don't understand anything, and I've never done this before."
sample_00002353,0,0,0,0,1,0,sample_00002353,0,3.36,"I'm asking you, why is Dr. Zhao ignoring you?"
sample_00002358,1,0,0,0,0,0,sample_00002358,0,2.56,"But I, I haven't seen your performance for a long time, I really want to see it."
sample_00002359,0,1,0,0,0,0,sample_00002359,0,4.92,"I feel very lonely inside, then you appeared, a rich second generation, tall, rich and handsome, and also wealthy."
sample_00002361,0,1,0,0,0,0,sample_00002361,0,2.83,"If it's not Li Chen, then it's Wong Cho-lam, or else it's you."
sample_00002362,0,1,0,0,0,0,sample_00002362,0,4.4,My husband is going to build a love nest for our happiness.
