uttr_id,video_id,start,end,text,valence,arousal,dominance
sample_00003404,sample_00003404,0,6.4,"Vivi, to be honest, you two are truly a match made in heaven. Three words, perfect match.",-0.756,0.66,0.208
sample_00004959,sample_00004959,0,2.88,I can take good care of Fangda.,0.0,0.0,0.0
sample_00000558,sample_00000558,0,3.28,"Every year at this time, I would find a place to burn this box.",0.0,0.0,0.0
sample_00005097,sample_00005097,0,11.43,,-0.756,0.66,0.208
sample_00004700,sample_00004700,0,3.16,"My dad is still lying in the morgue right now, I want to stay and keep him company.",0.0,0.0,0.0
sample_00005695,sample_00005695,0,4.0,"Then you'd better go back and educate Wu Xiaoliu properly, tell her not to associate with men or talk to them in the future.",1.0,0.47,0.544
sample_00000727,sample_00000727,0,10.74,"Sorry, I'm sorry, I apologize to you, to Daqiang, to Fang Deng and Fang Da.",0.0,0.0,0.0
samplenew_00001231,samplenew_00001231,0,7.11,"I'm sorry, my child, for not letting you live a few good days. I'm really sorry.",-0.55,-0.334,-0.702
sample_00001339,sample_00001339,0,2.88,The place where you often take me back to.,-0.756,0.66,0.208
samplenew_00014434,samplenew_00014434,0,4.39,"Also, by the side of the ancient Buddha under the green lamp, prayers will be made for him day and night.",0.0,0.0,0.0
sample_00000687,sample_00000687,0,4.24,Leave every day before dawn.,0.0,0.0,0.0
sample_00000461,sample_00000461,0,3.01,"One is separation through life, and the other is parting through death. I've experienced both of these things.",0.0,0.0,0.0
sample_00002590,sample_00002590,0,1.8,"No matter how busy he is, he can still come and visit us.",-0.812,0.648,-0.21
sample_00002972,sample_00002972,0,1.76,"You, did you see that Li?",-0.756,0.66,0.208
sample_00000326,sample_00000326,0,3.28,"When I see you like this, I feel that these words are really true.",-0.756,0.66,0.208
sample_00005764,sample_00005764,0,3.84,,0.0,0.0,0.0
sample_00006740,sample_00006740,0,4.29,"I brought your clothes, put them on and go home.",-0.756,0.66,0.208
sample_00000407,sample_00000407,0,3.46,"Yes, I hate him.",0.568,0.71,0.078
sample_00001388,sample_00001388,0,1.24,She is also polite to me.,-0.756,0.66,0.208
sample_00002576,sample_00002576,0,7.12,"Am I that kind of person? Let me tell you, when Wang Xuemei says something, she means it.",-0.756,0.66,0.208
sample_00000385,sample_00000385,0,2.53,"Cool, right?",-0.756,0.66,0.208
sample_00006502,sample_00006502,0,4.0,Do you want to have a full meal every day?,-0.55,-0.334,-0.702
sample_00004935,sample_00004935,0,2.88,What right do you have to mock the name my parents gave me? What right do you have to say that I'm living a tiring life?,0.0,0.0,0.0
sample_00001302,sample_00001302,0,3.16,"Are these still borrowed? You were asking for a thousand a day a few days ago, a thousand a day, where would I get that much money?",-0.756,0.66,0.208
sample_00001758,sample_00001758,0,4.12,"Caregiver, caregiver, you say you can't even keep an eye on things, what the hell are you protecting?",0.0,0.0,0.0
samplenew_00015391,samplenew_00015391,0,4.94,"If those three rapists have been released, bring them back to me immediately.",1.0,0.47,0.544
sample_00005758,sample_00005758,0,4.24,"After your novelty wears off and you stop accompanying him, it will cause him a second harm.",0.0,0.0,0.0
sample_00006514,sample_00006514,0,3.28,The place where we live,-0.812,0.648,-0.21
samplenew_00068872,samplenew_00068872,0,4.4,"If it weren't for Li Xiaojie's mother sending me a message, I wouldn't have known. You planned to keep this from me all along, didn't you?",1.0,0.47,0.544
sample_00002091,sample_00002091,0,4.24,"That is, if they ask about previous emotional experiences, it's better not to mention it if possible.",1.0,0.47,0.544
sample_00000674,sample_00000674,0,2.68,"Xiao Guan, I am about to finish work here.",-0.812,0.648,-0.21
sample_00004816,sample_00004816,0,7.84,"No matter what the reason is, for the sake of my mother, either the director Zeng or the attending doctor, one of you should apologize to my mother.",1.0,0.47,0.544
sample_00003385,sample_00003385,0,4.57,"I understand that your job is not easy, alright, alright, I'll give you the card.",1.0,0.47,0.544
sample_00001193,sample_00001193,0,5.79,"Don't go there anymore in the future, it would hurt master's feelings if he found out.",-0.812,0.648,-0.21
sample_00002967,sample_00002967,0,1.73,"Sister Fan is in a bad mood, crying her heart out.",-0.55,-0.334,-0.702
sample_00002785,sample_00002785,0,0.24,Humph.,0.568,0.71,0.078
samplenew_00069626,samplenew_00069626,0,5.72,"However, as time goes by, I'm afraid it's hard to go back to the past.",-0.55,-0.334,-0.702
sample_00001332,sample_00001332,0,6.04,"The most embarrassing thing is Gan Jing, do you know? Can you face your psychological problems like a man?",-0.812,0.648,-0.21
sample_00001620,sample_00001620,0,3.72,Do you need to apologize?,-0.55,-0.334,-0.702
sample_00005223,sample_00005223,0,2.42,"You guys are going too far, I'm going to tell Xu Yi.",-0.756,0.66,0.208
sample_00004527,sample_00004527,0,1.48,Waiting at home for food and drinks.,-0.756,0.66,0.208
sample_00004866,sample_00004866,0,2.64,The reason why I.,0.0,0.0,0.0
samplenew_00018780,samplenew_00018780,0,5.0,"If media friends could flatter me like you do, that would be great.",0.0,0.0,0.0
sample_00000135,sample_00000135,0,4.24,"Okay, let me know when you've booked your return flight ticket, I'll come to pick you up. Alright, bye.",0.0,0.0,0.0
sample_00002915,sample_00002915,0,3.76,"He is a bit weird, a bit strange.",-0.55,-0.334,-0.702
sample_00004229,sample_00004229,0,8.48,"I want him to gradually get to know me, to daydream about me, to be haunted by thoughts of me, to be on the verge of speaking but unable to stop himself.",1.0,0.47,0.544
sample_00001441,sample_00001441,0,0.88,Mischievous,1.0,0.47,0.544
samplenew_00026707,samplenew_00026707,0,4.9,Only now I was informed that I have to dream for that vague great achievement.,0.0,0.0,0.0
sample_00006497,sample_00006497,0,1.36,I'm here... But he hates me! He told me never to appear in front of him again.,0.0,0.0,0.0
sample_00000748,sample_00000748,0,11.96,"My father always says he doesn't like meat, which we rarely have. I just realized now that he wanted to save the meat for me and Xiuyan.",1.0,0.47,0.544
sample_00005551,sample_00005551,0,5.28,"The wines you've brought in, although they're not commonly seen in the market, you can fool others but you can't fool me.",-0.756,0.66,0.208
sample_00004667,sample_00004667,0,1.4,"Once I've made some money, I'll pay you back, okay?",-0.812,0.648,-0.21
sample_00006552,sample_00006552,0,2.04,"He said, ""This is a magic fish.""",0.0,0.0,0.0
samplenew_00000280,samplenew_00000280,0,5.08,"If there are any omissions, you can propose corrections or add comments. Do you understand?",-0.812,0.648,-0.21
sample_00002187,sample_00002187,0,5.04,"Something's up, you can make an appointment with my secretary. What am I? I am just a decoration.",-0.55,-0.334,-0.702
sample_00001191,sample_00001191,0,5.36,"If I take your bowl of rice and then fight with you for the sweet respectful words, then I am not a human, right? Repaying kindness with enmity is shameless, isn't it?",0.0,0.0,0.0
sample_00006326,sample_00006326,0,2.64,"Perhaps, it's just a fleeting warmth.",0.0,0.0,0.0
sample_00003421,sample_00003421,0,4.04,"What did I say, I just kicked you when you were down, and you still think you're not wrong, right?",1.0,0.47,0.544
sample_00004940,sample_00004940,0,1.76,"What nonsense are you talking about, Lu Yanshi?",0.0,0.0,0.0
sample_00001461,sample_00001461,0,1.76,"So, I can only play the role of Qingyi.",0.0,0.0,0.0
sample_00005520,sample_00005520,0,1.92,"Whoever is not satisfied, let him be the first.",-0.812,0.648,-0.21
sample_00005829,sample_00005829,0,0.83,Where are you from?,-0.812,0.648,-0.21
sample_00000611,sample_00000611,0,6.72,"I will definitely work hard to repay the organization's cultivation. School is on summer vacation, and I voluntarily asked to participate in the work of renovating the basketball court.",1.0,0.47,0.544
sample_00004313,sample_00004313,0,3.52,"The rent has increased, and the clothes cannot be sold.",-0.756,0.66,0.208
sample_00001890,sample_00001890,0,1.1,"Stop making noise, go find the electricity.",0.0,0.0,0.0
sample_00006885,sample_00006885,0,7.48,"Don't play dumb with me. Big spender, huh? You just spent two hundred thousand in one swipe! Can you justify this to Guang Yao?",0.0,0.0,0.0
sample_00002196,sample_00002196,0,7.32,"Everyone would think that the two people have a good relationship. But if the two people feel that they don't want to be together at all, then what's the point of being in love?",-0.756,0.66,0.208
sample_00004678,sample_00004678,0,2.01,"Journey to the West, huh? Ah?",-0.812,0.648,-0.21
sample_00005784,sample_00005784,0,4.68,"Please, could you not twist my fingers?",0.0,0.0,0.0
samplenew_00020661,samplenew_00020661,0,5.36,"Just to inform you, our reunion after the New Year has been moved to a resort in Jiangtong County.",1.0,0.47,0.544
sample_00003647,sample_00003647,0,4.96,"If you can rent a house on your own, I can cover a portion of your rent.",-0.55,-0.334,-0.702
sample_00004991,sample_00004991,0,7.42,Some things might be more meaningful if kept to oneself.,1.0,0.47,0.544
sample_00002744,sample_00002744,0,4.92,"Of course, the military dependents' village was a very important environment for me when I was growing up.",0.0,0.0,0.0
sample_00003878,sample_00003878,0,2.88,"I believe, the good ones like me, are always left till the end.",-0.756,0.66,0.208
sample_00005279,sample_00005279,0,3.64,"Kevin became even more upset. At this point, he didn't know what to do.",0.568,0.71,0.078
sample_00002688,sample_00002688,0,4.48,"I naively thought that you didn't know how to be a mother, but it turns out you just don't want to take care of me, right?",1.0,0.47,0.544
sample_00003662,sample_00003662,0,1.88,"How significant it is, how precious it is.",0.0,0.0,0.0
sample_00000981,sample_00000981,0,1.92,"He maliciously injured someone, leading to the death of Yang Dan.",0.0,0.0,0.0
sample_00005439,sample_00005439,0,2.4,How can I let you do the work on your first visit?,0.0,0.0,0.0
sample_00002849,sample_00002849,0,3.32,We don't have money.,0.0,0.0,0.0
sample_00000147,sample_00000147,0,4.76,Why is it always you making the decisions? I don't want to be a machine.,0.0,0.0,0.0
sample_00002214,sample_00002214,0,1.2,"Actually, it's not awkward.",0.0,0.0,0.0
sample_00001247,sample_00001247,0,2.32,"Old Tan, thank you.",-0.756,0.66,0.208
sample_00003548,sample_00003548,0,2.16,I reviewed a recruitment report from their organization today.,1.0,0.47,0.544
sample_00002807,sample_00002807,0,2.12,You deserve to not get married.,-0.812,0.648,-0.21
sample_00006749,sample_00006749,0,6.84,"Currently, there isn't any. As per your instructions, I take them to eat every morning and evening, and also arrange for someone to take them around to play.",-0.812,0.648,-0.21
sample_00003113,sample_00003113,0,4.29,"He fears that his sister-in-law might still have lingering feelings, and wants her to report to him promptly if she discovers anything.",1.0,0.47,0.544
sample_00003269,sample_00003269,0,3.24,"Isn't the camaraderie among us colleagues still there? Besides, who cares?",-0.756,0.66,0.208
sample_00002126,sample_00002126,0,2.0,"Okay, thank you!",0.0,0.0,0.0
sample_00002803,sample_00002803,0,1.52,,0.0,0.0,0.0
sample_00001691,sample_00001691,0,4.28,"So you're saying, you don't want me to go back.",-0.756,0.66,0.208
sample_00001434,sample_00001434,0,3.0,"After all, the difficulties faced by Xiao Fan's family are different from those of the family whose child was hit.",0.0,0.0,0.0
sample_00000181,sample_00000181,0,1.16,Do you like it?,0.0,0.0,0.0
samplenew_00025432,samplenew_00025432,0,4.08,"This management team of Xin Chengxuan, launching such a strong public opinion offensive,",-0.756,0.66,0.208
sample_00000403,sample_00000403,0,5.48,Tell me honestly.,0.0,0.0,0.0
samplenew_00070841,samplenew_00070841,0,5.62,"I've had enough of the pain of missing my family, I don't want to experience that kind of suffering again in my lifetime.",-0.812,0.648,-0.21
sample_00006313,sample_00006313,0,0.76,That's a lot.,-0.756,0.66,0.208
sample_00000018,sample_00000018,0,3.54,"Alright, students, we are going to start the class now.",1.0,0.47,0.544
sample_00002607,sample_00002607,0,4.36,You can admire the handsome and elegant Zhangsan and Lisi.,-0.55,-0.334,-0.702
sample_00005924,sample_00005924,0,6.92,"Two million is not a big deal for you, and besides, if I succeed, it's the best. If I don't, it won't have any impact on the company.",-0.55,-0.334,-0.702
sample_00003682,sample_00003682,0,4.76,"The reason I didn't make a fuss is that, anyway, Director Shao told me the truth at the first time.",1.0,0.47,0.544
samplenew_00026578,samplenew_00026578,0,5.6,"I have decided to go to the United States, and not only am I going, but I am going early. The earlier, the better.",0.568,0.71,0.078
sample_00006269,sample_00006269,0,1.73,The things of today.,1.0,0.47,0.544
sample_00000842,sample_00000842,0,6.88,"Order some fruit salad, then see what desserts are available, like ice cream, etc. Yes, could you help me pair some, for two people.",-0.55,-0.334,-0.702
sample_00006979,sample_00006979,0,5.97,You've got the nerve. Daring to bribe me in public at 4 p.m. in broad daylight.,0.0,0.0,0.0
samplenew_00006402,samplenew_00006402,0,6.17,"He is Lei Jing, my immediate superior, a royal city envoy who took two hundred thousand guan from Zheng Qingtian and wants me dead.",0.0,0.0,0.0
sample_00004931,sample_00004931,0,2.44,"The ticket is half price, so you can afford your coffee as well.",0.0,0.0,0.0
samplenew_00025540,samplenew_00025540,0,5.4,"I always thought my love had been worn down by life, until something happened to Su Chun.",-0.55,-0.334,-0.702
sample_00005238,sample_00005238,0,6.2,"Even if I was wrong and I owe Shanshan an apology, she didn't have to make a scene at my company.",0.0,0.0,0.0
sample_00000485,sample_00000485,0,4.28,"Kid, don't talk nonsense! We are not husband and wife.",-0.756,0.66,0.208
sample_00001644,sample_00001644,0,2.48,You never really wanted to get along with me.,0.0,0.0,0.0
